"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
20179278,"고흥식당","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031207380003,1,"대지",738,3,"전라남도 화순군 화순읍 삼천리 738-3",467904673266,"전라남도 화순군 화순읍 시장길",5,NA,"4679025031107380003000001","","전라남도 화순군 화순읍 시장길 5",519807,58122,"","1",NA,126.983375457095,35.0561842225985
20183741,"술집","","Q","음식","Q06","양식","Q06A01","정통양식/경양식","I56114","서양식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025027,"화순읍",4679025027203570003,1,"대지",357,3,"전라남도 화순군 화순읍 유천리 357-3",467903291004,"전라남도 화순군 화순읍 광덕로",216,NA,"4679025027103570003047075","","전라남도 화순군 화순읍 광덕로 216",519953,58115,"","",NA,126.992794313361,35.064032958655
21337683,"제3교실학원","","R","학문/교육","R01","학원-보습교습입시","R01A01","학원-입시","P85501","일반 교과 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025027,"화순읍",4679025027203590000,1,"대지",359,NA,"전라남도 화순군 화순읍 유천리 359",467903291004,"전라남도 화순군 화순읍 광덕로",218,NA,"4679025027103590000047072","","전라남도 화순군 화순읍 광덕로 218",519953,58115,"","",NA,126.992792541987,35.064177169684
23812308,"마포연탄주먹구이","","Q","음식","Q01","한식","Q01A02","갈비/삼겹살","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024201850004,1,"대지",185,4,"전라남도 화순군 화순읍 신기리 185-4",467903291004,"전라남도 화순군 화순읍 광덕로",242,NA,"4679025024101850004045068","","전라남도 화순군 화순읍 광덕로 242",519950,58115,"","",NA,126.992843593144,35.0662688664226
25012182,"코리아카드넷","","D","소매","D18","사진/광학/정밀기기소매","D18A02","핸드폰소매","G47312","통신기기 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025035,"화순읍",4679025035200370000,1,"대지",37,NA,"전라남도 화순군 화순읍 벽라리 37",467903291018,"전라남도 화순군 화순읍 오성로",556,NA,"4679025035100370000040653","화순3차서라아파트","전라남도 화순군 화순읍 오성로 556",519766,58109,"","",NA,126.969302538171,35.0524868696165
24535055,"국제아울렛","","D","소매","D05","의복의류","D05A01","일반의류","G47416","셔츠 및 기타 의복 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022201430001,1,"대지",143,1,"전라남도 화순군 화순읍 향청리 143-1",467903291025,"전라남도 화순군 화순읍 자치샘로",35,1,"4679025022101430001042619","","전라남도 화순군 화순읍 자치샘로 35-1",519808,58119,"","",NA,126.985146552647,35.0618869549972
23045423,"동면미용실","","F","생활서비스","F01","이/미용/건강","F01A01","여성미용실","S96112","두발미용업",46,"전라남도",46790,"화순군",4679042000,"동면",4679042032,"동면",4679042032203380004,1,"대지",338,4,"전라남도 화순군 동면 장동리 338-4",467903291052,"전라남도 화순군 동면 충의로",761,NA,"4679042032103380004000001","","전라남도 화순군 동면 충의로 761",519883,58132,"","",NA,127.039764466219,35.0300428339198
20160741,"스시코","","Q","음식","Q03","일식/수산물","Q03A03","음식점-초밥전문","I56113","일식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203100000,1,"대지",310,NA,"전라남도 화순군 화순읍 광덕리 310",467903291008,"전라남도 화순군 화순읍 만연로",16,NA,"4679025030103100000044763","","전라남도 화순군 화순읍 만연로 16",519803,58125,"","1",NA,126.990369970327,35.057026866972
8647954,"중앙건강원","","D","소매","D10","건강/미용식품","D10A07","건강원","G47216","건강보조식품 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200190008,1,"대지",19,8,"전라남도 화순군 화순읍 향청리 19-8",467903291025,"전라남도 화순군 화순읍 자치샘로",55,2,"4679025022100190008046959","","전라남도 화순군 화순읍 자치샘로 55-2",519808,58118,"","1",NA,126.986987431756,35.0610730449845
26511990,"화순참숯불구이","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202160000,1,"대지",216,NA,"전라남도 화순군 화순읍 만연리 216",467903291008,"전라남도 화순군 화순읍 만연로",48,1,"4679025023102160000044842","","전라남도 화순군 화순읍 만연로 48-1",519806,58125,"","1",NA,126.990705052692,35.0600854402667
17144830,"푸라닭","","Q","음식","Q05","닭/오리요리","Q05A08","후라이드/양념치킨","I56193","치킨 전문점",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202380012,1,"대지",238,12,"전라남도 화순군 화순읍 만연리 238-12",467903291008,"전라남도 화순군 화순읍 만연로",66,5,"4679025023102380012000001","","전라남도 화순군 화순읍 만연로 66-5",519806,58117,"","1",NA,126.990871770343,35.0616823250597
8669950,"화순주유소","","F","생활서비스","F16","주유소/충전소","F16A01","주유소","G47711","차량용 주유소 운영업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022201490000,1,"대지",149,NA,"전라남도 화순군 화순읍 향청리 149",467903291036,"전라남도 화순군 화순읍 칠충로",147,NA,"4679025022101490000042309","","전라남도 화순군 화순읍 칠충로 147",519808,58120,"","1",NA,126.983811659858,35.0616774689393
26516434,"화순복분자","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025037,"화순읍",4679025037202560001,1,"대지",256,1,"전라남도 화순군 화순읍 계소리 256-1",467904673485,"전라남도 화순군 화순읍 평촌길",29,NA,"4679025037102560001039480","","전라남도 화순군 화순읍 평촌길 29",519802,58149,"","1",NA,126.954441114249,35.0488351841256
21219729,"도곡농협","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679037000,"도암면",4679037025,"도암면",4679037025203640014,1,"대지",364,14,"전라남도 화순군 도암면 원천리 364-14",467903284067,"전라남도 화순군 도암면 천태로",411,NA,"4679037025103640014034327","","전라남도 화순군 도암면 천태로 411",519841,58158,"","",NA,126.897782441696,34.9352785751136
17154639,"헬로","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025021,"화순읍",4679025021202260001,1,"대지",226,1,"전라남도 화순군 화순읍 교리 226-1",467903291025,"전라남도 화순군 화순읍 자치샘로",20,NA,"4679025021102260001042158","","전라남도 화순군 화순읍 자치샘로 20",519804,58120,"","1",NA,126.983309548637,35.0623853755544
23662067,"마이다스미술학원","","R","학문/교육","R09","학원기타","R09A01","학원(종합)","P85501","일반 교과 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024204050003,1,"대지",405,3,"전라남도 화순군 화순읍 신기리 405-3",467903291004,"전라남도 화순군 화순읍 광덕로",213,NA,"4679025024104050003045035","화순부영아파트","전라남도 화순군 화순읍 광덕로 213",519756,58114,"607","",NA,126.992282080685,35.0637853232181
21177333,"능률주니어랩학원","","R","학문/교육","R04","학원-어학","R04A02","학원-어린이영어","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202410007,1,"대지",241,7,"전라남도 화순군 화순읍 만연리 241-7",467903291050,"전라남도 화순군 화순읍 중앙로",93,8,"4679025023102410007047067","","전라남도 화순군 화순읍 중앙로 93-8",519806,58117,"","",NA,126.991953901058,35.0610513208775
12474490,"화순온천이용원","","F","생활서비스","F01","이/미용/건강","F01A04","남성미용실","S96111","이용업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031206320003,1,"대지",632,3,"전라남도 화순군 화순읍 삼천리 632-3",467903291036,"전라남도 화순군 화순읍 칠충로",113,NA,"4679025031106320003041861","","전라남도 화순군 화순읍 칠충로 113",519807,58122,"","1",NA,126.982314694483,35.0595105480418
22138136,"금성건재상사","","D","소매","D21","철물/난방/건설자재소매","D21A06","철물/건설자재소매","G47511","철물 및 난방용구 소매업",46,"전라남도",46790,"화순군",4679034000,"이양면",4679034028,"이양면",4679034028206740005,1,"대지",674,5,"전라남도 화순군 이양면 오류리 674-5",467903291024,"전라남도 화순군 이양면 이양로",98,1,"4679034028106740005020499","","전라남도 화순군 이양면 이양로 98-1",519863,58165,"","",NA,126.989253684907,34.8883882243958
8670230,"핫족","","Q","음식","Q01","한식","Q01A08","족발/보쌈전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202440000,1,"대지",244,NA,"전라남도 화순군 화순읍 만연리 244",467903291004,"전라남도 화순군 화순읍 광덕로",202,NA,"4679025023102440000045177","화순부영아파트","전라남도 화순군 화순읍 광덕로 202",519755,58116,"가","1",NA,126.993090503481,35.0622325957059
21252696,"청룡카센터","","F","생활서비스","F14","자동차/이륜차","F14A01","자동차정비/카센타","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025029,"화순읍",4679025029202410001,1,"대지",241,1,"전라남도 화순군 화순읍 다지리 241-1",467903291052,"전라남도 화순군 화순읍 충의로",221,NA,"4679025029102410001045755","","전라남도 화순군 화순읍 충의로 221",519801,58133,"","",NA,126.99818137502,35.0493394780891
21717547,"아네스피아노학원","","R","학문/교육","R05","학원-음악미술무용","R05A02","피아노/바이올린/기타","P85620","예술 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028206850000,1,"대지",685,NA,"전라남도 화순군 화순읍 일심리 685",467904673393,"전라남도 화순군 화순읍 일심4길",1,13,"4679025028106850000045094","","전라남도 화순군 화순읍 일심4길 1-13",519809,58126,"","",NA,126.992838471868,35.0577595024556
21212172,"동면가스","","D","소매","D25","기타판매업","D25A12","LPG판매","G47723","가정용 가스연료 소매업",46,"전라남도",46790,"화순군",4679042000,"동면",4679042032,"동면",4679042032203480000,1,"대지",348,NA,"전라남도 화순군 동면 장동리 348",467903291052,"전라남도 화순군 동면 충의로",779,NA,"4679042032103480000003059","동면제분","전라남도 화순군 동면 충의로 779",519883,58132,"","",NA,127.041421635967,35.0307770720339
21294976,"프로스펙스","화순점","D","소매","D05","의복의류","D05A02","캐쥬얼/스포츠의류","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202210000,1,"대지",221,NA,"전라남도 화순군 화순읍 만연리 221",467903291050,"전라남도 화순군 화순읍 중앙로",94,NA,"4679025023102210000044951","동원빌딩","전라남도 화순군 화순읍 중앙로 94",519806,58125,"","",NA,126.991656612232,35.0602646221556
12461922,"창고1974","화순점","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031206480002,1,"대지",648,2,"전라남도 화순군 화순읍 삼천리 648-2",467903291036,"전라남도 화순군 화순읍 칠충로",83,3,"4679025031106480002041518","","전라남도 화순군 화순읍 칠충로 83-3",519807,58121,"","",NA,126.979765974408,35.0572987110259
25298595,"아지트","","Q","음식","Q09","유흥주점","Q09A01","호프/맥주","I56219","기타 주점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202390014,1,"대지",239,14,"전라남도 화순군 화순읍 만연리 239-14",467903291008,"전라남도 화순군 화순읍 만연로",62,NA,"4679025023102390014044757","","전라남도 화순군 화순읍 만연로 62",519806,58117,"","1",NA,126.990495427455,35.0610842622764
12098758,"일구오사옛날손짜장","","Q","음식","Q02","중식","Q02A00","중국음식/중국집","I56112","중식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028207600000,1,"대지",760,NA,"전라남도 화순군 화순읍 일심리 760",467904673392,"전라남도 화순군 화순읍 일심3길",3,NA,"4679025028107600000045089","","전라남도 화순군 화순읍 일심3길 3",519809,58126,"","1",NA,126.992823960566,35.0562630382271
21201692,"보이스노래방","","N","관광/여가/오락","N02","무도/유흥/가무","N02A01","노래방","R91223","노래연습장 운영업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030202810000,1,"대지",281,NA,"전라남도 화순군 화순읍 광덕리 281",467903291008,"전라남도 화순군 화순읍 만연로",38,NA,"4679025030102810000044771","","전라남도 화순군 화순읍 만연로 38",519803,58125,"","",NA,126.990368038372,35.0589648856566
12473540,"한양식당","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679039000,"북면",4679039022,"북면",4679039022205100001,1,"대지",510,1,"전라남도 화순군 북면 옥리 510-1",467904673327,"전라남도 화순군 북면 옥리길",14,7,"4679039022105820001009667","화순온천","전라남도 화순군 북면 옥리길 14-7",519922,58101,"","2",NA,127.083807481904,35.1624585898045
23323746,"정다운오리","","Q","음식","Q05","닭/오리요리","Q05A09","오리고기전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200690006,1,"대지",69,6,"전라남도 화순군 화순읍 향청리 69-6",467903291032,"전라남도 화순군 화순읍 진각로",107,1,"4679025022100690006046922","","전라남도 화순군 화순읍 진각로 107-1",519808,58119,"","1",NA,126.985596288836,35.0609802922303
12105747,"맛깔샘","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030202890000,1,"대지",289,NA,"전라남도 화순군 화순읍 광덕리 289",467903291008,"전라남도 화순군 화순읍 만연로",28,NA,"4679025030102890000044756","","전라남도 화순군 화순읍 만연로 28",519803,58125,"","1",NA,126.990378357095,35.0581266589021
23252692,"델리베이커리","","Q","음식","Q08","제과제빵떡케익","Q08A01","제과점","I56191","제과점업",46,"전라남도",46790,"화순군",4679032000,"춘양면",4679032021,"춘양면",4679032021202480003,1,"대지",248,3,"전라남도 화순군 춘양면 석정리 248-3",467903291035,"전라남도 화순군 춘양면 춘양로",92,NA,"4679032021102480003037381","춘양농협","전라남도 화순군 춘양면 춘양로 92",519852,58157,"","",NA,126.960618736195,34.9513008600053
20649434,"연탄구녕","","Q","음식","Q01","한식","Q01A02","갈비/삼겹살","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025025,"화순읍",4679025025200180003,1,"대지",18,3,"전라남도 화순군 화순읍 훈리 18-3",467903291032,"전라남도 화순군 화순읍 진각로",163,NA,"4679025025100180003043418","","전라남도 화순군 화순읍 진각로 163",519805,58112,"","",NA,126.987235809669,35.0658165378594
28435317,"백향목재","","D","소매","D21","철물/난방/건설자재소매","D21A03","목제품판매","G47519","페인트, 유리 및 기타 건설자재 소매업",46,"전라남도",46790,"화순군",4679042000,"동면",4679042035,"동면",4679042035210700000,1,"대지",1070,NA,"전라남도 화순군 동면 대포리 1070",467904673114,"전라남도 화순군 동면 동농공길",12,2,"4679042035110700000001135","전남포장","전라남도 화순군 동면 동농공길 12-2",519882,58143,"","",NA,127.021272147375,35.0194115886815
24878706,"대성마그네트","","F","생활서비스","F14","자동차/이륜차","F14A01","자동차정비/카센타","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025035,"화순읍",4679025035204990001,1,"대지",499,1,"전라남도 화순군 화순읍 벽라리 499-1",467903291018,"전라남도 화순군 화순읍 오성로",476,NA,"4679025035104960001039796","","전라남도 화순군 화순읍 오성로 476",519801,58109,"","1",NA,126.961012929686,35.0518212259843
24042664,"오토바이모터샵","","F","생활서비스","F14","자동차/이륜차","F14A02","자전거판매/수리","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030200060007,1,"대지",6,7,"전라남도 화순군 화순읍 광덕리 6-7",467903291025,"전라남도 화순군 화순읍 자치샘로",87,NA,"4679025030100060007044677","","전라남도 화순군 화순읍 자치샘로 87",519803,58124,"","",NA,126.989794598052,35.059239548957
23191943,"천수농산물","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202410002,1,"대지",241,2,"전라남도 화순군 화순읍 만연리 241-2",467903291004,"전라남도 화순군 화순읍 광덕로",179,NA,"4679025023102410002045031","","전라남도 화순군 화순읍 광덕로 179",519806,58117,"","",NA,126.992241123028,35.0608734251916
12205137,"아트카페연인","","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56220","비알콜 음료점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024203960001,1,"대지",396,1,"전라남도 화순군 화순읍 신기리 396-1",467904673194,"전라남도 화순군 화순읍 부처샘길",3,13,"4679025024103960001044891","고당찻집","전라남도 화순군 화순읍 부처샘길 3-13",519950,58114,"","",NA,126.991103848859,35.0677687771977
24685936,"수만리산약초","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025044,"화순읍",4679025044209280003,1,"대지",928,3,"전라남도 화순군 화순읍 수만리 928-3",467904673432,"전라남도 화순군 화순읍 중지길",202,NA,"4679025044109280003045000","너와나목장","전라남도 화순군 화순읍 중지길 202",519952,58104,"","",NA,126.992166225563,35.1044108147039
12638807,"넝쿨건강원","","D","소매","D10","건강/미용식품","D10A07","건강원","G47216","건강보조식품 소매업",46,"전라남도",46790,"화순군",4679034000,"이양면",4679034029,"이양면",4679034029202110007,1,"대지",211,7,"전라남도 화순군 이양면 이양리 211-7",467903291024,"전라남도 화순군 이양면 이양로",83,NA,"4679034029102110007020396","","전라남도 화순군 이양면 이양로 83",519863,58165,"","",NA,126.98865613159,34.8871573016114
12474064,"푸드코트","","Q","음식","Q07","패스트푸드","Q07A04","패스트푸드","I56199","그외 기타 음식점업",46,"전라남도",46790,"화순군",4679039000,"북면",4679039022,"북면",4679039022205100001,1,"대지",510,1,"전라남도 화순군 북면 옥리 510-1",467904673327,"전라남도 화순군 북면 옥리길",14,7,"4679039022105820001009667","화순온천","전라남도 화순군 북면 옥리길 14-7",519922,58101,"","2",NA,127.083807481904,35.1624585898045
12117761,"낚시터가든","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025043,"화순읍",4679025043200210003,1,"대지",21,3,"전라남도 화순군 화순읍 앵남리 21-3",467904673290,"전라남도 화순군 화순읍 앵무동1길",132,NA,"4679025043100210003046656","","전라남도 화순군 화순읍 앵무동1길 132",519961,58108,"","",NA,126.924289238833,35.0503203062117
20161819,"맛깔샘","","Q","음식","Q09","유흥주점","Q09A01","호프/맥주","I56219","기타 주점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030200080006,1,"대지",8,6,"전라남도 화순군 화순읍 광덕리 8-6",467903291008,"전라남도 화순군 화순읍 만연로",25,NA,"4679025030100080006044716","","전라남도 화순군 화순읍 만연로 25",519803,58124,"","1",NA,126.990073990484,35.0579168006321
22112331,"마니또","","Q","음식","Q04","분식","Q04A01","라면김밥분식","I56194","분식 및 김밥 전문점",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202130000,1,"대지",213,NA,"전라남도 화순군 화순읍 만연리 213",467903291050,"전라남도 화순군 화순읍 중앙로",90,NA,"4679025023102130000044903","대성빌딩","전라남도 화순군 화순읍 중앙로 90",519806,58125,"","",NA,126.991152263532,35.0602694427241
24657736,"신화순DS대리점","","D","소매","D01","음/식료품소매","D01A01","식료품점","G47219","기타 식료품 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024203950004,1,"대지",395,4,"전라남도 화순군 화순읍 신기리 395-4",467904673194,"전라남도 화순군 화순읍 부처샘길",1,7,"4679025024103950004044831","","전라남도 화순군 화순읍 부처샘길 1-7",519950,58114,"","",NA,126.99068129691,35.0673596270895
24600559,"유기농농산물","","D","소매","D10","건강/미용식품","D10A04","건강식품판매","G47216","건강보조식품 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202440000,1,"대지",244,NA,"전라남도 화순군 화순읍 만연리 244",467903291004,"전라남도 화순군 화순읍 광덕로",202,NA,"4679025023102440000045177","화순부영아파트","전라남도 화순군 화순읍 광덕로 202",519755,58116,"504","",NA,126.993090503481,35.0622325957059
20181137,"도곡건강원","","D","소매","D10","건강/미용식품","D10A07","건강원","G47216","건강보조식품 소매업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036022,"도곡면",4679036022207160003,1,"대지",716,3,"전라남도 화순군 도곡면 효산리 716-3",467904673530,"전라남도 화순군 도곡면 효자1길",8,NA,"4679036022107160003029281","","전라남도 화순군 도곡면 효자1길 8",519833,58154,"","",NA,126.917361334441,34.9971476436932
21285607,"경동귀뚜라미보일러","","D","소매","D21","철물/난방/건설자재소매","D21A01","건축백화점","G47519","페인트, 유리 및 기타 건설자재 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200050005,1,"대지",5,5,"전라남도 화순군 화순읍 향청리 5-5",467903291025,"전라남도 화순군 화순읍 자치샘로",79,NA,"4679025022100050005044448","","전라남도 화순군 화순읍 자치샘로 79",519808,58124,"","",NA,126.989182603621,35.0599736079218
20182986,"스타트하우스","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036021,"도곡면",4679036021200550003,2,"산",55,3,"전라남도 화순군 도곡면 대곡리 55-3",467903291003,"전라남도 화순군 도곡면 고인돌2로",450,NA,"4679036021200550003047212","조아벨리","전라남도 화순군 도곡면 고인돌2로 450",519831,58156,"","",NA,126.937059954556,34.9893081371506
21276334,"눈높이화순센터","","R","학문/교육","R13","학문교육기타","R13A01","학습지보급","P85503","방문 교육 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202420001,1,"대지",242,1,"전라남도 화순군 화순읍 만연리 242-1",467903291004,"전라남도 화순군 화순읍 광덕로",193,NA,"4679025023102420001045032","광명빌딩","전라남도 화순군 화순읍 광덕로 193",519806,58117,"","2",NA,126.99228374886,35.0618653316485
20579594,"대가떡방앗간","","Q","음식","Q08","제과제빵떡케익","Q08A03","떡전문","I56191","제과점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025033,"화순읍",4679025033200970001,1,"대지",97,1,"전라남도 화순군 화순읍 대리 97-1",467903291036,"전라남도 화순군 화순읍 칠충로",61,6,"4679025033100970001000001","","전라남도 화순군 화순읍 칠충로 61-6",519951,58121,"","",NA,126.977689226474,35.0559291111532
22128269,"바다","","Q","음식","Q03","일식/수산물","Q03A01","횟집","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202260000,1,"대지",226,NA,"전라남도 화순군 화순읍 만연리 226",467903291004,"전라남도 화순군 화순읍 광덕로",169,1,"4679025023102260000044994","","전라남도 화순군 화순읍 광덕로 169-1",519806,58125,"","",NA,126.992042597841,35.0600785337351
24631406,"지석","","F","생활서비스","F16","주유소/충전소","F16A01","주유소","G47711","차량용 주유소 운영업",46,"전라남도",46790,"화순군",4679032000,"춘양면",4679032021,"춘양면",4679032021201350003,1,"대지",135,3,"전라남도 화순군 춘양면 석정리 135-3",467903291038,"전라남도 화순군 춘양면 학포로",1407,NA,"4679032021101350003037542","","전라남도 화순군 춘양면 학포로 1407",519852,58157,"","",NA,126.966902314325,34.9531032289138
26501847,"해맑은막창","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023102380003,1,"대지",238,3,"전라남도 화순군 화순읍 만연리 238-3",467903291008,"전라남도 화순군 화순읍 만연로",72,2,"4679025023102380003044863","","전라남도 화순군 화순읍 만연로 72-2",519806,58117,"","2",NA,126.990879626698,35.0619347855027
20748279,"도곡온천관광스파","","F","생활서비스","F09","대중목욕탕/휴게","F09A01","욕탕업-종합","S96121","욕탕업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036028,"도곡면",4679036028207840000,1,"대지",784,NA,"전라남도 화순군 도곡면 천암리 784",467904673331,"전라남도 화순군 도곡면 온천1길",61,NA,"4679036028107840000028029","도곡온천관광호텔","전라남도 화순군 도곡면 온천1길 61",519832,58148,"3","4",NA,126.902033278911,35.0301638051366
23197577,"반석위에머리하는풍경","","F","생활서비스","F01","이/미용/건강","F01A01","여성미용실","S96112","두발미용업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023201860002,1,"대지",186,2,"전라남도 화순군 화순읍 만연리 186-2",467904673221,"전라남도 화순군 화순읍 상주길",4,9,"4679025023101860002043640","","전라남도 화순군 화순읍 상주길 4-9",519806,58118,"","",NA,126.987595505749,35.0615468552566
24966013,"명품농산물","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200760003,1,"대지",76,3,"전라남도 화순군 화순읍 향청리 76-3",467903291032,"전라남도 화순군 화순읍 진각로",105,NA,"4679025022100760003042704","","전라남도 화순군 화순읍 진각로 105",519808,58119,"","",NA,126.985357806307,35.0607619590792
22753270,"사랑채","","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56220","비알콜 음료점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025034,"화순읍",4679025034201390000,1,"대지",139,NA,"전라남도 화순군 화순읍 강정리 139",467903291038,"전라남도 화순군 화순읍 학포로",2642,NA,"4679025034101390000000002","나드리노인복지관","전라남도 화순군 화순읍 학포로 2642",519801,58141,"","",NA,126.968134314017,35.0460138241941
23638037,"삼형제문구점","","D","소매","D08","사무/문구/컴퓨터","D08A01","사무/문구용품","G47612","문구용품 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202370001,1,"대지",237,1,"전라남도 화순군 화순읍 만연리 237-1",467903291004,"전라남도 화순군 화순읍 광덕로",203,NA,"4679025023102370001044876","금호타운","전라남도 화순군 화순읍 광덕로 203",519751,58117,"","",NA,126.990798456436,35.0622946745825
20532283,"남강산채정식","","Q","음식","Q01","한식","Q01A07","부대찌개/섞어찌개","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036028,"도곡면",4679036028206960032,1,"대지",696,32,"전라남도 화순군 도곡면 천암리 696-32",467903291031,"전라남도 화순군 도곡면 지강로",169,3,"4679036028106960032028915","","전라남도 화순군 도곡면 지강로 169-3",519832,58148,"","",NA,126.912141785755,35.0132723029445
